Time          F_x          F_y          F_z
4.2750e+00  4.2535e+01  2.7424e+00  0.0000e+00
4.2800e+00  4.2697e+01  2.8289e+00  0.0000e+00
4.2850e+00  4.2489e+01  1.7773e+00  0.0000e+00
4.2900e+00  4.2682e+01  4.0407e+00  0.0000e+00
4.2950e+00  4.2467e+01  3.6551e-01  0.0000e+00
4.3000e+00  4.2654e+01  4.8321e+00  0.0000e+00
4.3050e+00  4.2506e+01  2.7328e-01  0.0000e+00
4.3100e+00  4.2641e+01  3.8069e+00  0.0000e+00
4.3150e+00  4.2597e+01  1.7421e+00  0.0000e+00
4.3200e+00  4.2530e+01  2.0291e+00  0.0000e+00
4.3250e+00  4.2569e+01  3.0898e+00  0.0000e+00
4.3300e+00  4.2424e+01  1.0295e+00  0.0000e+00
4.3350e+00  4.2634e+01  3.1134e+00  0.0000e+00
4.3400e+00  4.2470e+01  1.4443e+00  0.0000e+00
4.3450e+00  4.2636e+01  2.3639e+00  0.0000e+00
4.3500e+00  4.2513e+01  1.7205e+00  0.0000e+00
4.3550e+00  4.2608e+01  2.0786e+00  0.0000e+00
4.3600e+00  4.2508e+01  1.4581e+00  0.0000e+00
4.3650e+00  4.2632e+01  2.7238e+00  0.0000e+00
4.3700e+00  4.2549e+01  3.2861e-01  0.0000e+00
4.3750e+00  4.2613e+01  3.4881e+00  0.0000e+00
4.3800e+00  4.2560e+01  -3.9723e-01  0.0000e+00
4.3850e+00  4.2655e+01  3.2838e+00  0.0000e+00
4.3900e+00  4.2575e+01  1.8082e-01  0.0000e+00
4.3950e+00  4.2567e+01  2.1767e+00  0.0000e+00
4.4000e+00  4.2500e+01  1.0411e+00  0.0000e+00
4.4050e+00  4.2513e+01  1.5256e+00  0.0000e+00
4.4100e+00  4.2484e+01  1.1293e+00  0.0000e+00
4.4150e+00  4.2522e+01  1.5686e+00  0.0000e+00
4.4200e+00  4.2432e+01  7.9742e-01  0.0000e+00
4.4250e+00  4.2543e+01  1.6533e+00  0.0000e+00
4.4300e+00  4.2484e+01  7.7166e-01  0.0000e+00
4.4350e+00  4.2538e+01  1.2710e+00  0.0000e+00
4.4400e+00  4.2453e+01  1.4148e+00  0.0000e+00
4.4450e+00  4.2475e+01  2.0914e-01  0.0000e+00
4.4500e+00  4.2439e+01  2.2310e+00  0.0000e+00
4.4550e+00  4.2476e+01  -6.1031e-01  0.0000e+00
4.4600e+00  4.2518e+01  2.6351e+00  0.0000e+00
4.4650e+00  4.2529e+01  -7.0539e-01  0.0000e+00
4.4700e+00  4.2537e+01  2.1517e+00  0.0000e+00
4.4750e+00  4.2459e+01  -2.0385e-01  0.0000e+00
4.4800e+00  4.2562e+01  1.6305e+00  0.0000e+00
4.4850e+00  4.2460e+01  -7.3670e-02  0.0000e+00
4.4900e+00  4.2614e+01  1.6394e+00  0.0000e+00
4.4950e+00  4.2423e+01  -4.3450e-01  0.0000e+00
4.5000e+00  4.2645e+01  1.7066e+00  0.0000e+00
4.5050e+00  4.2412e+01  -5.7665e-01  0.0000e+00
4.5100e+00  4.2620e+01  1.6155e+00  0.0000e+00
4.5150e+00  4.2399e+01  -1.9939e-01  0.0000e+00
4.5200e+00  4.2524e+01  7.9990e-01  0.0000e+00
4.5250e+00  4.2390e+01  7.0201e-01  0.0000e+00
4.5300e+00  4.2489e+01  -3.1177e-01  0.0000e+00
4.5350e+00  4.2471e+01  1.5746e+00  0.0000e+00
4.5400e+00  4.2508e+01  -8.0980e-01  0.0000e+00
4.5450e+00  4.2530e+01  1.5335e+00  0.0000e+00
4.5500e+00  4.2485e+01  -6.1713e-01  0.0000e+00
4.5550e+00  4.2609e+01  1.2266e+00  0.0000e+00
4.5600e+00  4.2498e+01  -4.7827e-01  0.0000e+00
4.5650e+00  4.2587e+01  1.0330e+00  0.0000e+00
4.5700e+00  4.2424e+01  -8.4121e-01  0.0000e+00
4.5750e+00  4.2676e+01  1.4624e+00  0.0000e+00
4.5800e+00  4.2502e+01  -1.3604e+00  0.0000e+00
4.5850e+00  4.2703e+01  1.8000e+00  0.0000e+00
4.5900e+00  4.2519e+01  -1.5907e+00  0.0000e+00
4.5950e+00  4.2649e+01  1.4887e+00  0.0000e+00
4.6000e+00  4.2526e+01  -1.0494e+00  0.0000e+00
4.6050e+00  4.2602e+01  3.4196e-01  0.0000e+00
4.6100e+00  4.2605e+01  1.6156e-01  0.0000e+00
4.6150e+00  4.2573e+01  -7.8998e-01  0.0000e+00
4.6200e+00  4.2617e+01  6.5698e-01  0.0000e+00
4.6250e+00  4.2522e+01  -9.2339e-01  0.0000e+00
4.6300e+00  4.2612e+01  3.8970e-01  0.0000e+00
4.6350e+00  4.2503e+01  -4.9389e-01  0.0000e+00
4.6400e+00  4.2574e+01  -1.1263e-01  0.0000e+00
4.6450e+00  4.2481e+01  -4.5851e-01  0.0000e+00
4.6500e+00  4.2571e+01  1.3929e-01  0.0000e+00
4.6550e+00  4.2563e+01  -1.0434e+00  0.0000e+00
4.6600e+00  4.2642e+01  1.0873e+00  0.0000e+00
4.6650e+00  4.2575e+01  -2.0703e+00  0.0000e+00
4.6700e+00  4.2650e+01  1.6486e+00  0.0000e+00
4.6750e+00  4.2622e+01  -2.2207e+00  0.0000e+00
4.6800e+00  4.2604e+01  1.1064e+00  0.0000e+00
4.6850e+00  4.2629e+01  -1.3698e+00  0.0000e+00
4.6900e+00  4.2568e+01  -5.7576e-02  0.0000e+00
4.6950e+00  4.2646e+01  -3.1213e-01  0.0000e+00
4.7000e+00  4.2569e+01  -7.2372e-01  0.0000e+00
4.7050e+00  4.2711e+01  -9.2769e-02  0.0000e+00
4.7100e+00  4.2594e+01  -5.1246e-01  0.0000e+00
4.7150e+00  4.2591e+01  -6.2222e-01  0.0000e+00
4.7200e+00  4.2558e+01  -2.5007e-01  0.0000e+00
4.7250e+00  4.2591e+01  -6.3403e-01  0.0000e+00
4.7300e+00  4.2619e+01  -3.2554e-01  0.0000e+00
4.7350e+00  4.2579e+01  -1.4192e-01  0.0000e+00
4.7400e+00  4.2606e+01  -1.1101e+00  0.0000e+00
4.7450e+00  4.2560e+01  7.1185e-01  0.0000e+00
4.7500e+00  4.2619e+01  -1.7014e+00  0.0000e+00
4.7550e+00  4.2549e+01  1.0211e+00  0.0000e+00
4.7600e+00  4.2606e+01  -1.5696e+00  0.0000e+00
4.7650e+00  4.2590e+01  6.4169e-01  0.0000e+00
4.7700e+00  4.2633e+01  -9.7711e-01  0.0000e+00
4.7750e+00  4.2650e+01  2.7258e-01  0.0000e+00
4.7800e+00  4.2699e+01  -7.0215e-01  0.0000e+00
4.7850e+00  4.2741e+01  3.0637e-01  0.0000e+00
4.7900e+00  4.2675e+01  -1.0109e+00  0.0000e+00
4.7950e+00  4.2722e+01  4.9592e-01  0.0000e+00
4.8000e+00  4.2665e+01  -1.0455e+00  0.0000e+00
4.8050e+00  4.2728e+01  3.7183e-01  0.0000e+00
4.8100e+00  4.2656e+01  -5.4717e-01  0.0000e+00
4.8150e+00  4.2697e+01  -2.7638e-01  0.0000e+00
4.8200e+00  4.2712e+01  2.3795e-01  0.0000e+00
4.8250e+00  4.2721e+01  -9.9938e-01  0.0000e+00
4.8300e+00  4.2743e+01  9.5499e-01  0.0000e+00
4.8350e+00  4.2658e+01  -1.4100e+00  0.0000e+00
4.8400e+00  4.2713e+01  8.9434e-01  0.0000e+00
4.8450e+00  4.2655e+01  -8.8829e-01  0.0000e+00
4.8500e+00  4.2784e+01  5.1689e-01  0.0000e+00
4.8550e+00  4.2706e+01  -4.7990e-01  0.0000e+00
4.8600e+00  4.2801e+01  2.7781e-01  0.0000e+00
4.8650e+00  4.2686e+01  -5.0104e-01  0.0000e+00
4.8700e+00  4.2798e+01  5.7648e-01  0.0000e+00
4.8750e+00  4.2707e+01  -8.4854e-01  0.0000e+00
4.8800e+00  4.2847e+01  1.1128e+00  0.0000e+00
4.8850e+00  4.2742e+01  -1.1216e+00  0.0000e+00
4.8900e+00  4.2817e+01  1.0906e+00  0.0000e+00
4.8950e+00  4.2844e+01  -7.1964e-01  0.0000e+00
4.9000e+00  4.2870e+01  4.1031e-01  0.0000e+00
4.9050e+00  4.2881e+01  2.2703e-01  0.0000e+00
4.9100e+00  4.2786e+01  -6.2191e-01  0.0000e+00
4.9150e+00  4.2908e+01  1.0281e+00  0.0000e+00
4.9200e+00  4.2702e+01  -9.7085e-01  0.0000e+00
4.9250e+00  4.2874e+01  1.1046e+00  0.0000e+00
4.9300e+00  4.2705e+01  -5.9955e-01  0.0000e+00
4.9350e+00  4.2886e+01  7.5343e-01  0.0000e+00
4.9400e+00  4.2715e+01  -3.0587e-01  0.0000e+00
4.9450e+00  4.2873e+01  7.2456e-01  0.0000e+00
4.9500e+00  4.2758e+01  -1.4631e-01  0.0000e+00
4.9550e+00  4.2837e+01  8.2917e-01  0.0000e+00
4.9600e+00  4.2739e+01  -2.6067e-01  0.0000e+00
4.9650e+00  4.2807e+01  1.1820e+00  0.0000e+00
4.9700e+00  4.2809e+01  -4.0795e-01  0.0000e+00
4.9750e+00  4.2882e+01  1.3587e+00  0.0000e+00
4.9800e+00  4.2843e+01  -2.8448e-01  0.0000e+00
4.9850e+00  4.2827e+01  1.1294e+00  0.0000e+00
4.9900e+00  4.2833e+01  2.1710e-01  0.0000e+00
4.9950e+00  4.2825e+01  7.0465e-01  0.0000e+00
5.0000e+00  4.2898e+01  1.0018e+00  0.0000e+00
5.0050e+00  4.2811e+01  1.3781e-01  0.0000e+00
